11.355 1e-37
12.7052 3.80969e-38
14.0703 1.8725e-38
16.5641 7.3574e-39
19.2015 3.90647e-39
22.7155 2.18937e-39
27.7032 1.35657e-39
37.5924 8.21296e-40
49.4728 6.36582e-40
66.4401 5.66974e-40
87.8704 5.66971e-40
116.8 6.12482e-40
146.067 6.77138e-40
203.231 8.27663e-40
300.538 1.10131e-39
482.055 1.68391e-39
847.252 2.73875e-39
2114.22 6.65476e-39
4092.34 1.27286e-38
6530.56 2.02279e-38
10000 3.0455e-38
