135.986 11.355
173.796 12.7052
208.262 14.0703
264.294 16.5641
310.761 19.2015
360.465 22.7155
407.745 27.7032
464.251 37.5924
496.235 49.4728
512.029 66.4401
512.901 87.8704
503.755 116.8
491.666 146.067
468.022 203.231
436.089 300.538
392.399 482.055
347.617 847.252
278.516 2114.22
236.856 4092.34
210.965 6530.56
190.456 10000
