4300.25 11.355
5495.92 12.7052
6585.82 14.0703
8357.72 16.5641
9827.12 19.2015
11398.9 22.7155
12894 27.7032
14680.9 37.5924
15692.3 49.4728
16191.8 66.4401
16219.3 87.8704
15930.1 116.8
15547.8 146.067
14800.1 203.231
13790.3 300.538
12408.7 482.055
10992.6 847.252
8807.44 2114.22
7490.06 4092.34
6671.3 6530.56
6022.76 10000
