7.9625 9.6846e-39
8.60563 4.78541e-39
9.59421 2.11373e-39
11.1488 9.64038e-40
13.6437 4.54001e-40
16.9584 2.59131e-40
22.3139 1.79258e-40
32.3963 1.36518e-40
43.9722 1.36517e-40
63.8407 1.70845e-40
103.334 2.3538e-40
178.905 3.8679e-40
345.327 7.4604e-40
564.773 1.18728e-39
886.189 1.74401e-39
1867.95 3.64445e-39
4768.82 9.84105e-39
20000 4.12726e-38
