239.898 7.9625
287.266 8.60563
354.17 9.59421
433.675 11.1488
527.263 13.6437
610.463 16.9584
673.625 22.3139
725.662 32.3963
728.365 43.9722
690.894 63.8407
639.477 103.334
565.881 178.905
480.784 345.327
428.283 564.773
389.146 886.189
323.752 1867.95
252.596 4768.82
176.524 20000
